,playerId,season,name,team,position,situation,games_played,minutes/game,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_unblockedShotAttempts,Line_or_Pair
276,8475179,2022,Dmitry Kulikov,PIT,D,all,67,19.47,72.71,3.74,4.34,8,5,148,16,3,5,0,17,34,96,19,45,96,6,3,2.05,0.64,1.05,2,1,0,105,2nd pair
277,8481577,2022,Philip Tomasino,NSH,C,all,31,15.59,57.21,6.3,4.07,10,3,102,18,5,7,1,3,6,28,10,15,58,18,5,2.29,1.97,2.04,1,1,3,81,2nd line
278,8476892,2022,Colton Parayko,STL,D,all,79,23.0,124.0,5.42,7.7,6,17,256,27,4,11,0,15,30,115,59,49,175,5,3,3.69,0.86,0.87,4,0,0,183,1st pair
279,8479414,2022,Nathan Bastian,NJD,R,all,43,12.44,69.82,9.89,5.8,5,4,102,15,6,10,3,11,31,99,11,6,40,35,14,1.45,4.59,3.86,0,4,2,89,3rd line
280,8479344,2022,Jesse Puljujarvi,CAR,R,all,75,12.23,130.62,12.71,9.11,6,5,227,16,5,9,0,13,32,139,24,20,127,37,14,4.36,4.6,3.75,2,3,0,178,3rd line
281,8474009,2022,Nick Bonino,PIT,C,all,62,15.92,87.42,11.79,6.79,7,2,148,19,10,13,3,10,28,19,40,17,63,39,16,2.15,4.8,4.84,3,3,4,118,2nd line
282,8473507,2022,Jeff Petry,PIT,D,all,61,22.34,108.11,4.27,7.06,8,18,253,31,5,11,0,13,24,190,23,36,154,9,0,3.31,0.96,0.0,4,1,0,163,1st pair
283,8476875,2022,Mike Matheson,MTL,D,all,48,24.45,114.99,6.62,7.97,18,8,252,34,8,17,2,14,33,53,42,73,148,16,3,3.59,1.83,1.19,3,3,2,167,1st pair
284,8477989,2022,Christian Dvorak,MTL,C,all,64,16.86,86.95,12.31,7.56,6,12,144,28,10,10,2,3,6,13,20,34,61,35,19,2.14,4.56,5.61,0,5,5,115,1st line
285,8481014,2022,Alexander Romanov,NYI,D,all,76,19.45,90.43,3.59,5.13,11,9,235,22,2,6,0,21,43,198,25,55,130,2,2,2.54,0.35,0.7,2,0,0,134,2nd pair
286,8471677,2022,Jack Johnson,COL,D,all,83,19.14,81.06,3.38,4.61,1,5,173,8,2,4,0,14,28,117,16,40,110,5,2,2.15,0.61,0.62,2,0,0,117,2nd pair
287,8476539,2022,Jonathan Marchessault,VGK,R,all,76,17.14,233.4,26.0,15.73,16,13,432,57,28,21,4,9,21,76,40,30,229,63,28,7.19,8.03,10.78,9,6,13,320,1st line
288,8474683,2022,Derek Grant,ANA,C,all,46,14.85,73.02,8.11,4.88,8,5,123,18,5,8,1,12,26,36,18,14,64,26,8,1.79,3.28,3.04,0,2,3,98,2nd line
289,8477845,2022,Trevor van Riemsdyk,WSH,D,all,75,19.07,90.32,4.0,4.99,7,9,194,23,7,4,0,6,15,21,30,40,117,6,4,2.07,0.85,1.08,5,0,2,127,2nd pair
290,8478472,2022,Mathieu Joseph,OTT,R,all,56,14.02,70.78,9.47,4.67,11,4,124,18,3,2,0,13,26,80,25,18,53,27,14,1.71,3.29,4.46,0,1,2,94,2nd line
291,8474149,2022,Evgenii Dadonov,DAL,R,all,73,14.72,114.51,13.26,8.63,15,11,204,33,7,11,2,9,18,33,21,32,94,39,19,2.93,5.12,5.21,2,1,4,152,2nd line
292,8481043,2022,Cole Koepke,TBL,L,all,17,9.1,16.01,1.57,1.14,0,0,32,1,1,1,0,1,2,32,4,6,14,6,2,0.4,0.67,0.51,0,0,1,22,3rd line
293,8477341,2022,Andreas Johnsson,SJS,L,all,13,13.46,14.63,1.36,1.14,1,2,23,3,0,0,0,3,6,7,4,5,12,6,1,0.28,0.86,0.23,0,0,0,19,3rd line
294,8476902,2022,Esa Lindell,DAL,D,all,82,19.92,102.79,6.6,5.61,7,9,231,24,8,5,1,5,10,87,31,56,133,12,4,2.82,1.49,2.28,4,1,3,149,2nd pair
295,8482824,2022,Nick Cicek,SJS,D,all,16,14.42,4.0,0.15,0.26,1,3,21,4,0,0,0,6,15,28,2,6,6,0,0,0.15,0.0,0.0,0,0,0,6,3rd pair
296,8479337,2022,Alex DeBrincat,OTT,R,all,82,19.01,255.18,28.32,19.2,29,10,471,66,27,30,3,12,25,109,44,39,224,96,25,7.64,11.32,9.35,6,12,9,345,1st line
297,8475968,2022,Alex Belzile,MTL,R,all,31,12.13,39.43,3.04,2.54,3,5,67,14,6,3,1,5,13,27,8,13,39,13,1,1.14,1.6,0.3,4,1,1,53,3rd line
298,8480878,2022,Nils Lundkvist,DAL,D,all,60,16.31,90.37,4.1,5.19,5,5,195,16,6,12,0,13,26,49,6,32,118,9,2,2.53,0.92,0.64,4,1,1,129,3rd pair
299,8481032,2022,Paul Cotter,VGK,C,all,55,12.83,71.18,8.39,5.15,2,3,131,18,13,4,2,6,15,168,17,11,57,30,8,2.08,3.86,2.45,4,7,2,95,3rd line
300,8475170,2022,Brayden Schenn,STL,C,all,82,18.43,158.43,19.64,12.02,22,22,284,65,21,8,3,17,40,140,41,47,137,60,17,4.75,7.56,7.33,9,5,7,214,1st line
301,8479578,2022,Casey Fitzgerald,FLA,D,all,27,11.92,16.66,0.84,1.07,2,1,42,3,0,1,0,2,4,35,5,1,21,3,0,0.46,0.38,0.0,0,0,0,24,3rd pair
302,8477073,2022,Kurtis MacDermid,COL,D,all,44,8.33,19.46,1.16,1.15,3,2,51,6,1,1,0,20,55,86,6,8,25,1,2,0.4,0.14,0.62,1,0,0,28,3rd pair
303,8476474,2022,Stefan Noesen,CAR,R,all,78,12.33,155.18,21.42,14.83,11,12,236,36,13,32,5,13,32,99,27,31,114,63,31,3.31,8.32,9.79,3,6,4,208,3rd line
304,8476779,2022,Brad Hunt,COL,D,all,47,11.21,44.4,1.74,2.72,3,3,97,10,4,3,0,6,12,16,9,7,65,2,0,1.55,0.19,0.0,3,1,0,67,3rd pair
305,8474013,2022,Ian Cole,TBL,D,all,78,19.39,98.72,4.41,5.83,7,7,218,17,3,3,1,29,61,117,33,45,138,7,2,2.99,0.76,0.66,2,0,1,147,2nd pair
306,8478013,2022,Jake Walman,DET,D,all,63,19.72,128.3,6.49,7.18,5,4,257,18,9,8,0,20,45,47,33,36,171,8,4,4.13,1.12,1.24,7,1,1,183,2nd pair
307,8480160,2022,Radim Simek,SJS,D,all,44,14.62,39.97,3.11,2.41,2,0,80,3,1,4,0,13,29,89,21,22,49,2,5,1.38,0.25,1.48,1,0,0,56,3rd pair
308,8479772,2022,Zack MacEwen,LAK,C,all,56,11.57,76.57,7.49,5.28,1,5,137,10,4,3,1,21,66,150,13,13,67,30,7,1.95,3.67,1.87,1,2,1,104,3rd line
309,8477335,2022,Kyle Burroughs,VAN,D,all,48,17.36,40.74,1.71,2.41,2,1,92,5,2,3,0,19,62,165,5,13,56,2,1,1.17,0.22,0.31,2,0,0,59,3rd pair
310,8474207,2022,Nick Holden,OTT,D,all,65,16.71,71.29,3.35,4.13,8,6,149,16,2,7,0,5,10,79,10,31,92,6,2,1.98,0.66,0.72,2,0,0,100,3rd pair
311,8480879,2022,Jacob Bernard-Docker,OTT,D,all,19,16.02,23.69,1.1,1.21,0,1,47,1,0,4,0,4,11,23,2,6,31,2,1,0.56,0.27,0.28,0,0,0,34,3rd pair
312,8478211,2022,Dryden Hunt,TOR,L,all,37,8.07,24.34,3.16,1.68,0,0,42,3,3,1,1,8,24,100,5,2,20,7,6,0.58,0.77,1.81,1,0,2,33,3rd line
313,8476410,2022,Josh Leivo,STL,L,all,51,11.89,93.45,8.62,6.99,9,3,163,16,4,10,1,6,15,55,30,10,91,25,10,2.99,3.19,2.44,0,1,3,126,3rd line
314,8470794,2022,Joe Pavelski,DAL,C,all,82,17.72,189.32,29.37,15.95,24,25,338,77,28,29,4,4,8,93,32,57,135,96,32,4.77,11.37,13.23,5,13,10,263,1st line
315,8481711,2022,Matias Maccelli,ARI,L,all,64,15.68,63.24,8.72,4.54,22,16,131,49,11,4,1,9,18,24,23,46,48,22,15,1.51,2.76,4.45,2,5,4,85,2nd line
316,8475231,2022,Casey Cizikas,NYI,C,all,81,14.54,111.49,13.67,8.28,10,5,189,21,6,14,0,19,44,188,35,28,86,46,17,2.77,6.09,4.8,2,3,1,149,2nd line
317,8478831,2022,Kevin Stenlund,WPG,C,all,54,11.65,69.03,7.58,4.78,1,2,117,9,6,8,2,8,20,31,25,12,61,22,10,1.88,2.7,3.0,1,1,4,93,3rd line
318,8478408,2022,Travis Dermott,VAN,D,all,11,13.75,6.6,0.62,0.34,0,0,14,1,1,0,1,1,2,10,1,1,7,1,1,0.15,0.1,0.36,0,0,1,9,3rd pair
319,8476389,2022,Vincent Trocheck,NYR,C,all,82,19.32,238.76,28.62,19.32,27,15,410,64,22,22,2,26,58,182,55,64,209,97,27,7.3,11.41,9.91,6,8,8,333,1st line
320,8476967,2022,Brett Kulak,EDM,D,all,82,17.51,99.54,3.37,5.46,5,12,211,20,3,4,0,19,41,105,27,40,140,3,0,2.88,0.49,0.0,3,0,0,143,3rd pair
321,8479322,2022,Wade Allison,PHI,R,all,60,12.89,97.45,12.98,7.2,2,4,157,15,9,17,5,10,26,190,20,7,72,39,20,2.42,4.72,5.85,0,3,6,131,3rd line
322,8478840,2022,Will Borgen,SEA,D,all,82,16.36,75.69,2.88,4.47,10,7,167,20,3,8,0,19,47,203,14,23,110,3,1,2.12,0.32,0.44,2,1,0,114,3rd pair
323,8474568,2022,Luke Schenn,TOR,D,all,70,16.35,78.28,2.77,4.42,11,7,177,22,4,6,0,29,84,318,11,33,113,1,3,1.78,0.16,0.83,4,0,0,117,3rd pair
324,8480031,2022,Max Comtois,ANA,L,all,64,13.81,90.61,9.52,6.75,5,5,140,19,9,5,1,17,46,81,11,36,75,35,11,2.13,4.11,3.28,3,4,2,121,2nd line
325,8480873,2022,Rasmus Sandin,WSH,D,all,71,19.33,76.23,3.63,4.63,10,18,174,35,7,3,0,15,39,136,25,48,101,6,3,2.22,0.7,0.71,5,1,1,110,2nd pair
326,8474574,2022,Tyler Myers,VAN,D,all,78,20.91,97.35,4.94,5.9,7,9,218,17,1,4,0,30,66,93,25,48,134,7,1,3.35,0.74,0.85,1,0,0,142,1st pair
327,8475208,2022,Brian Dumoulin,PIT,D,all,82,20.64,80.75,4.06,4.92,13,11,189,25,1,5,0,9,16,123,36,40,113,4,3,2.66,0.56,0.84,1,0,0,120,1st pair
328,8475235,2022,Nicolas Deslauriers,PHI,L,all,80,10.09,75.82,6.95,5.35,1,5,131,12,6,4,0,27,96,306,13,8,77,23,7,2.29,2.85,1.82,1,4,1,107,3rd line
329,8476872,2022,Scott Laughton,PHI,C,all,78,18.29,161.65,18.25,10.39,13,12,278,43,18,15,1,20,40,156,35,42,147,51,21,3.97,6.25,8.03,4,8,6,219,1st line
330,8480023,2022,Robert Thomas,STL,C,all,73,19.34,104.98,13.36,7.79,30,17,175,65,18,6,1,11,22,15,67,40,93,40,11,3.76,4.75,4.84,9,4,5,144,1st line
331,8471276,2022,David Krejci,BOS,C,all,70,17.19,114.47,15.51,8.79,25,15,202,56,16,9,4,10,20,41,17,36,89,47,20,3.25,5.67,6.59,6,6,4,156,1st line
332,8480803,2022,Evan Bouchard,EDM,D,all,82,18.52,149.32,7.86,9.84,11,21,380,40,8,7,0,14,28,95,66,73,200,14,5,4.58,1.6,1.67,3,2,3,219,2nd pair
333,8474884,2022,Mike Hoffman,MTL,L,all,67,15.67,145.01,12.55,9.95,12,8,261,34,14,9,4,14,28,24,19,41,146,37,15,4.66,4.08,3.81,4,7,3,198,2nd line
334,8477416,2022,Oliver Bjorkstrand,SEA,R,all,81,15.62,215.42,23.26,15.72,12,13,358,45,20,16,4,8,16,63,56,20,209,67,23,6.61,8.06,8.58,6,6,8,299,2nd line
335,8480246,2022,Nick Perbix,TBL,D,all,69,15.4,99.2,3.87,5.78,10,5,205,20,5,9,1,11,22,73,27,28,140,6,0,3.04,0.83,0.0,4,1,0,146,3rd pair
336,8480001,2022,Urho Vaakanainen,ANA,D,all,23,16.46,27.75,0.84,1.42,1,1,58,2,0,1,0,0,0,18,7,10,40,0,0,0.84,0.0,0.0,0,0,0,40,3rd pair
337,8480003,2022,Jesper Boqvist,NJD,C,all,70,11.61,68.49,8.8,4.89,4,7,135,21,10,10,3,1,2,50,22,28,49,37,8,1.81,4.41,2.58,2,6,2,94,3rd line
338,8478512,2022,Austin Czarnik,DET,C,all,29,11.17,26.44,2.84,1.86,2,0,47,5,3,5,0,4,8,16,13,4,24,10,3,0.83,1.24,0.77,2,1,0,37,3rd line
339,8480871,2022,Adam Boqvist,CBJ,D,all,46,18.63,67.75,2.96,4.72,11,8,135,24,5,3,0,4,8,23,11,24,94,3,1,2.44,0.31,0.21,4,0,1,98,2nd pair
340,8473548,2022,Phil Kessel,VGK,R,all,82,12.81,146.3,13.03,10.47,9,13,261,36,14,17,1,15,30,10,36,27,149,38,12,4.88,4.69,3.45,4,5,5,199,3rd line
341,8471709,2022,Marc-Edouard Vlasic,SJS,D,all,78,17.47,78.49,3.55,4.64,5,12,179,18,1,10,0,3,6,45,34,37,107,5,2,2.38,0.64,0.53,1,0,0,114,3rd pair
342,8475842,2022,Sam Carrick,ANA,C,all,52,10.57,49.76,3.88,3.1,2,2,85,7,3,4,0,21,66,98,13,9,49,17,3,0.95,2.15,0.78,0,3,0,69,3rd line
343,8479315,2022,Joey Anderson,CHI,R,all,38,11.7,52.79,4.15,3.34,3,0,90,9,6,3,1,0,0,36,20,11,52,15,3,1.59,1.82,0.74,2,2,2,70,3rd line
344,8477946,2022,Dylan Larkin,DET,C,all,80,19.56,252.74,27.39,17.99,24,23,465,79,32,25,4,17,35,47,56,47,265,57,26,8.46,6.71,12.21,9,9,14,348,1st line
345,8479323,2022,Adam Fox,NYR,D,all,82,24.38,154.24,9.73,11.14,28,32,331,72,12,10,1,17,34,25,88,74,193,19,8,5.38,1.87,2.48,4,4,4,220,1st pair
346,8478133,2022,Jake Evans,MTL,C,all,54,14.49,55.36,6.8,3.37,13,4,107,19,2,4,0,10,28,27,19,29,44,21,7,1.37,2.96,2.47,1,0,1,72,2nd line
347,8477939,2022,William Nylander,TOR,R,all,82,18.54,301.38,32.92,22.8,27,20,516,87,40,20,4,14,28,18,70,37,270,95,39,8.72,11.75,12.45,10,16,14,404,1st line
348,8476826,2022,Yanni Gourde,SEA,C,all,81,17.13,144.81,17.84,10.08,17,17,244,48,14,12,3,26,66,118,65,27,126,54,20,4.4,6.96,6.47,4,6,4,200,1st line
349,8483515,2022,Juraj Slafkovsky,MTL,L,all,39,12.22,44.01,4.43,2.98,2,4,92,10,4,4,0,10,23,53,12,13,47,10,4,1.69,1.27,1.48,3,0,1,61,3rd line
350,8479398,2022,Samuel Girard,COL,D,all,76,21.49,107.02,5.38,6.31,11,20,269,37,6,11,0,8,16,67,42,36,146,8,2,3.38,1.03,0.98,4,1,1,156,1st pair
351,8477942,2022,Kevin Fiala,LAK,L,all,69,17.6,206.62,26.01,15.59,33,16,361,72,23,18,1,26,52,53,18,37,159,88,25,5.33,10.84,9.83,5,7,11,272,1st line
352,8482089,2022,Jake Neighbours,STL,L,all,43,12.43,53.87,6.47,3.94,2,2,87,10,6,5,0,9,24,63,13,3,46,19,7,1.63,2.35,2.49,3,1,2,72,3rd line
353,8476441,2022,Joel Edmundson,MTL,D,all,61,19.57,60.65,2.78,3.76,4,7,126,13,2,6,0,16,38,112,12,71,86,5,1,1.78,0.61,0.39,1,1,0,92,2nd pair
354,8476854,2022,Hampus Lindholm,BOS,D,all,80,23.19,141.3,9.0,9.2,24,19,300,53,10,15,0,28,56,78,31,65,171,26,6,4.14,2.9,1.96,4,3,3,203,1st pair
355,8477479,2022,Tyler Bertuzzi,BOS,L,all,50,16.49,106.98,11.97,7.94,12,10,181,30,8,8,1,8,19,54,19,29,94,38,13,2.78,4.78,4.4,1,3,4,145,1st line
356,8482111,2022,Justin Barron,MTL,D,all,39,16.3,35.5,1.42,2.21,5,6,93,15,4,4,0,10,20,49,5,34,50,2,0,1.22,0.2,0.0,3,1,0,52,3rd pair
357,8478366,2022,Frank Vatrano,ANA,R,all,81,16.68,216.72,19.93,13.71,11,8,354,41,22,25,6,19,46,86,21,34,214,62,17,5.94,7.28,6.71,8,5,9,293,1st line
358,8479367,2022,William Lockwood,VAN,R,all,13,10.28,12.8,1.14,0.85,0,1,20,1,0,1,0,0,0,37,4,3,14,3,1,0.5,0.41,0.23,0,0,0,18,3rd line
359,8477435,2022,Ryan Graves,NJD,D,all,78,19.95,126.87,5.71,6.9,5,13,290,26,8,8,0,14,28,83,23,47,172,9,2,3.93,0.95,0.82,6,1,1,183,2nd pair
360,8478460,2022,Zach Werenski,CBJ,D,all,13,23.6,37.21,1.79,2.35,4,1,77,8,3,2,0,0,0,5,14,9,48,6,0,1.1,0.69,0.0,0,3,0,54,1st pair
361,8482241,2022,Radim Zohorna,TOR,L,all,10,8.58,8.18,0.84,0.66,0,0,13,1,1,1,0,0,0,7,5,0,7,4,0,0.3,0.53,0.0,1,0,0,11,3rd line
362,8481599,2022,Victor Soderstrom,ARI,D,all,30,16.17,32.14,2.28,1.94,3,6,78,9,0,3,0,11,24,17,3,22,35,6,3,0.62,0.79,0.87,0,0,0,44,3rd pair
363,8479998,2022,Mikey Anderson,LAK,D,all,77,21.66,91.18,4.64,5.44,4,11,188,20,5,5,0,15,30,162,18,31,118,13,1,2.68,1.65,0.31,3,2,0,132,1st pair
364,8477444,2022,Andre Burakovsky,SEA,L,all,49,16.55,109.09,9.23,7.5,15,11,206,39,13,5,1,7,14,17,31,17,111,27,9,3.45,3.11,2.67,6,5,2,147,1st line
365,8478843,2022,Denis Malgin,COL,C,all,65,10.92,110.58,10.65,7.86,5,3,198,21,13,7,2,4,8,68,29,24,105,35,10,3.85,4.2,2.6,4,6,3,150,3rd line
366,8475745,2022,Charlie Coyle,BOS,C,all,82,16.99,145.18,15.52,10.85,16,13,241,45,16,13,2,15,30,68,59,42,118,61,12,4.55,7.45,3.52,9,4,3,191,1st line
367,8482117,2022,Lukas Reichel,CHI,L,all,23,16.37,39.56,4.45,2.97,6,2,68,15,7,3,1,3,6,7,13,14,30,16,6,1.12,1.87,1.46,0,3,4,52,2nd line
368,8480012,2022,Elias Pettersson,VAN,C,all,80,20.55,267.69,30.48,20.29,37,26,489,102,39,27,5,7,14,74,56,47,257,83,33,8.46,10.07,11.95,11,14,14,373,1st line
369,8482077,2022,Dylan Holloway,EDM,L,all,51,9.59,51.31,6.14,3.58,2,4,83,9,3,7,0,11,27,83,11,18,39,22,7,1.31,2.77,2.06,2,0,1,68,3rd line
370,8480853,2022,Liam Foudy,CBJ,C,all,62,12.13,72.88,8.37,5.49,6,1,130,14,7,8,2,4,8,60,23,7,58,32,8,2.21,3.82,2.34,3,2,2,98,3rd line
371,8481013,2022,Jonatan Berggren,DET,R,all,67,13.46,98.84,10.54,6.41,9,4,158,28,15,8,2,8,16,20,16,26,97,25,11,2.98,2.97,4.59,5,5,5,133,3rd line
372,8479671,2022,Mathieu Olivier,CBJ,R,all,66,11.63,82.69,9.26,6.68,7,3,139,15,5,12,1,27,81,178,17,8,65,31,12,2.12,3.85,3.29,2,2,1,108,3rd line
373,8480043,2022,Timothy Liljegren,TOR,D,all,67,17.91,76.86,4.26,4.4,6,6,154,18,6,1,1,14,30,107,11,37,102,5,3,2.37,0.7,1.19,5,0,1,110,2nd pair
374,8477500,2022,Bo Horvat,NYI,C,all,79,20.65,215.55,29.06,17.09,20,12,355,70,38,20,3,9,18,57,38,37,180,86,35,6.02,10.41,12.64,11,17,10,301,1st line
375,8479371,2022,Dante Fabbro,NSH,D,all,79,17.45,92.65,3.73,5.35,4,5,204,11,2,10,0,25,50,113,19,42,125,6,2,2.37,0.82,0.54,1,1,0,133,3rd pair
376,8477425,2022,Miles Wood,NJD,L,all,76,12.11,169.19,15.63,10.86,10,4,276,27,13,19,1,24,56,100,16,33,170,36,20,4.51,5.0,6.12,4,5,4,226,3rd line
377,8481812,2022,Nikolai Knyzhov,SJS,D,all,12,16.14,9.51,0.34,0.53,0,0,19,1,1,0,0,4,8,11,3,9,13,1,0,0.25,0.09,0.0,1,0,0,14,3rd pair
378,8483620,2022,Marcus Bjork,CBJ,D,all,33,18.15,32.55,1.14,1.93,5,3,66,11,3,3,0,16,32,45,2,13,45,2,0,0.93,0.21,0.0,3,0,0,47,2nd pair
379,8481072,2022,Tim Berni,CBJ,D,all,59,16.96,51.46,3.19,3.11,1,1,119,3,1,6,0,18,34,122,19,25,61,10,2,1.33,1.28,0.58,0,1,0,73,3rd pair
380,8479388,2022,Riley Stillman,BUF,D,all,50,14.64,41.03,1.56,2.57,2,5,105,8,1,1,0,12,36,81,6,14,58,3,0,1.26,0.3,0.0,1,0,0,61,3rd pair
381,8477919,2022,Frederick Gaudreau,MIN,C,all,82,16.04,124.22,14.91,8.11,11,8,207,38,19,15,1,5,10,42,42,21,110,46,12,3.5,5.38,6.03,5,7,7,168,2nd line
382,8478400,2022,Colin White,FLA,C,all,68,9.64,65.38,6.64,4.7,5,2,114,15,8,2,2,6,12,61,14,16,61,22,6,2.01,2.82,1.8,1,4,3,89,3rd line
383,8477903,2022,Garnet Hathaway,BOS,R,all,84,11.8,89.23,11.58,6.48,4,5,151,22,13,7,3,25,59,268,12,13,58,48,13,1.84,6.04,3.7,4,5,4,119,3rd line
384,8475163,2022,Alex Chiasson,DET,R,all,20,12.07,25.52,5.78,2.24,2,1,39,9,6,0,1,3,6,14,4,3,15,11,8,0.51,1.36,3.91,1,0,5,34,3rd line
385,8482055,2022,Drew O'Connor,PIT,L,all,46,9.82,67.23,6.84,5.1,3,3,120,11,5,5,1,6,12,63,15,18,59,25,7,1.98,3.28,1.58,1,3,1,91,3rd line
386,8481725,2022,Elmer Soderblom,DET,L,all,21,12.07,27.43,4.12,2.22,1,2,46,8,5,1,3,4,8,21,9,3,20,10,6,0.6,1.4,2.13,1,0,4,36,3rd line
387,8477998,2022,Warren Foegele,EDM,L,all,67,12.7,140.63,18.11,10.69,10,5,228,28,13,11,1,14,28,96,49,27,106,56,22,4.12,7.59,6.4,9,4,0,184,3rd line
388,8475233,2022,David Savard,MTL,D,all,62,22.39,57.85,3.02,3.38,6,11,123,20,3,3,0,10,20,61,15,61,70,10,2,1.54,1.04,0.44,1,1,1,82,1st pair
389,8476887,2022,Filip Forsberg,NSH,L,all,50,17.47,176.85,20.14,12.97,13,10,322,42,19,19,4,10,20,86,34,29,171,52,19,6.61,6.21,7.32,6,4,9,242,1st line
390,8478017,2022,Mark Friedman,PIT,D,all,23,14.45,35.59,1.53,2.0,1,1,65,3,1,5,0,6,15,52,5,9,48,3,0,1.11,0.42,0.0,1,0,0,51,3rd pair
391,8476456,2022,Jonathan Huberdeau,CGY,C,all,79,16.86,136.3,17.51,10.52,23,17,233,55,15,11,3,18,36,65,34,62,116,51,18,3.78,6.43,7.28,4,5,6,185,1st line
392,8473533,2022,Jordan Staal,CAR,C,all,81,16.27,123.36,19.05,10.1,7,10,201,34,17,13,2,16,32,155,33,30,92,55,24,3.49,6.63,8.93,6,6,5,171,2nd line
393,8478233,2022,Andrew Mangiapane,CGY,L,all,82,16.82,187.77,24.44,14.91,17,9,343,43,17,13,3,20,40,86,48,32,140,90,26,5.62,11.35,7.46,3,10,4,256,1st line
394,8482192,2022,Isaak Phillips,CHI,D,all,16,15.46,17.69,0.84,1.02,2,2,37,5,1,2,0,1,5,27,11,8,22,3,0,0.51,0.33,0.0,1,0,0,25,3rd pair
395,8481604,2022,Pavel Dorofeyev,VGK,L,all,18,14.23,37.85,5.35,3.31,2,0,68,9,7,10,1,3,6,3,5,6,24,17,8,0.68,2.33,2.34,1,3,3,49,2nd line
396,8480216,2022,Jacob Peterson,SJS,C,all,12,17.44,24.58,2.8,1.97,3,3,44,8,2,4,0,2,4,12,0,3,23,9,2,0.76,1.16,0.87,0,1,1,34,1st line
397,8477407,2022,Anthony Duclair,FLA,L,all,20,14.85,49.14,6.85,3.72,5,2,83,9,2,5,0,1,2,20,6,9,39,18,9,1.41,2.45,3.0,1,0,1,66,2nd line
398,8479543,2022,Michael Pezzetta,MTL,L,all,63,9.32,64.03,7.03,4.42,8,0,115,15,7,11,1,25,77,239,4,17,54,27,7,1.72,3.59,1.72,1,5,1,88,3rd line
399,8480281,2022,Alexey Toropchenko,STL,R,all,69,12.08,76.22,8.95,5.69,5,4,129,19,10,7,2,6,12,122,18,23,56,39,8,1.81,4.81,2.33,4,2,4,103,3rd line
400,8476458,2022,Ryan Strome,ANA,C,all,82,17.04,122.64,13.28,9.11,12,14,206,41,15,15,1,30,69,29,29,48,106,48,12,3.45,6.13,3.7,4,6,5,166,1st line
401,8478038,2022,Devon Toews,COL,D,all,80,25.11,144.44,7.93,9.24,16,27,309,50,7,12,1,12,26,93,45,39,187,23,4,4.15,2.46,1.32,2,3,2,214,1st pair
402,8476923,2022,Damon Severson,NJD,D,all,81,19.95,100.04,5.23,6.02,12,14,245,33,7,11,1,15,28,44,28,41,132,12,2,3.28,1.34,0.61,3,2,2,146,2nd pair
403,8475193,2022,Tomas Tatar,NJD,L,all,82,15.12,162.96,24.19,11.79,12,16,276,48,20,23,3,15,30,65,35,35,127,56,32,4.64,7.43,12.12,7,4,9,215,2nd line
404,8477933,2022,Sam Reinhart,FLA,C,all,82,19.78,241.63,37.24,19.86,24,12,407,67,31,26,7,6,12,58,35,38,192,89,49,6.02,10.9,20.32,8,6,17,330,1st line
405,8476278,2022,Colin Blackwell,CHI,C,all,53,11.8,53.38,5.77,3.38,7,1,99,10,2,5,1,3,6,49,20,15,51,13,8,1.31,1.7,2.76,0,1,1,72,3rd line
406,8476422,2022,Mike Reilly,BOS,D,all,10,16.74,13.15,0.58,0.81,0,1,29,1,0,1,0,1,2,21,0,4,18,1,0,0.43,0.15,0.0,0,0,0,19,3rd pair
407,8477451,2022,Ryan Hartman,MIN,R,all,59,16.3,165.81,15.92,10.6,15,7,275,37,15,14,1,32,70,62,30,32,164,43,18,5.01,5.55,5.37,4,7,4,225,2nd line
408,8479066,2022,Ryan Lomberg,FLA,L,all,82,11.31,143.29,14.07,9.61,5,3,218,20,12,11,4,28,68,149,30,13,126,46,17,3.65,5.5,4.91,3,7,2,189,3rd line
409,8477488,2022,Brett Pesce,CAR,D,all,82,22.01,147.11,6.33,8.82,15,10,346,30,5,18,1,15,33,37,60,26,202,11,3,4.26,1.3,0.76,2,2,1,216,1st pair
410,8476873,2022,Mark Jankowski,NSH,C,all,50,12.44,59.61,6.57,4.25,3,2,106,12,7,3,1,8,18,45,15,12,48,26,7,1.8,2.96,1.81,2,2,3,81,3rd line
411,8480025,2022,MacKenzie Entwistle,CHI,R,all,66,11.92,61.21,5.76,4.34,2,4,108,10,4,3,0,7,14,126,15,21,62,15,6,1.92,1.78,2.06,1,0,3,83,3rd line
412,8479291,2022,Kevin Rooney,CGY,C,all,17,8.86,16.09,2.06,1.2,1,0,27,1,0,4,0,2,7,26,4,3,13,4,4,0.48,0.57,1.01,0,0,0,21,3rd line
413,8476822,2022,Luke Glendening,DAL,C,all,70,12.06,76.01,8.56,5.17,0,3,136,6,3,6,1,12,30,114,11,8,68,31,9,2.31,3.75,2.5,0,1,2,108,3rd line
