,playerId,season,name,team,position,situation,games_played,minutes/game,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_unblockedShotAttempts,Line_or_Pair
276,8481523,2023,Kirby Dach,MTL,C,all,2,13.01666667,2.48,0.3,0.16,0,2,5,2,0,0,0,0,3,1,0,1,2,0,0.01,0.29,0.0,0,0,0,3,2nd pair
277,8478178,2023,Darren Raddysh,TBL,D,all,41,18.97804878,57.84,2.48,3.24,3,7,130,12,2,6,3,6,34,6,13,77,5,1,1.49,0.69,0.31,0,2,0,83,2nd line
278,8476879,2023,Cody Ceci,EDM,D,all,36,19.95046296,40.76,2.07,2.03,5,5,90,10,0,5,4,8,23,8,7,51,4,1,1.3,0.52,0.25,0,0,0,56,1st pair
279,8482146,2023,Luke Evangelista,NSH,R,all,39,13.6974359,68.24,7.25,5.53,9,3,111,19,7,5,6,14,14,22,26,60,17,12,1.98,2.13,3.13,2,2,3,89,3rd line
280,8479385,2023,Jordan Kyrou,STL,C,all,38,18.3495614,134.1,10.48,8.24,12,6,247,27,9,15,4,8,12,22,24,147,28,7,4.33,3.33,2.83,1,6,2,182,3rd line
281,8479522,2023,Hardy Haman Aktell,WSH,D,all,6,10.63055556,5.63,0.18,0.34,0,1,14,1,0,0,1,2,8,1,2,8,0,0,0.18,0.0,0.0,0,0,0,8,2nd line
282,8478468,2023,Jeremy Lauzon,NSH,D,all,40,17.7825,49.13,2.23,2.42,0,2,110,5,3,5,18,52,149,8,13,65,1,3,1.12,0.17,0.94,3,0,0,69,1st pair
283,8474563,2023,Drew Doughty,LAK,D,all,36,26.05509259,62.72,3.38,4.31,5,8,143,20,7,6,13,26,52,8,27,82,7,2,1.81,0.85,0.71,5,1,1,91,1st pair
284,8481481,2023,Blake Lizotte,LAK,C,all,30,11.48722222,40.1,4.93,2.73,2,2,71,9,5,8,3,6,20,4,8,34,13,8,1.09,1.56,2.28,2,1,2,55,1st line
285,8474578,2023,Erik Karlsson,PIT,D,all,39,24.37222222,97.74,5.85,5.8,11,10,256,28,7,9,11,22,16,27,40,126,8,4,3.08,0.84,1.92,6,0,1,138,2nd pair
286,8481540,2023,Cole Caufield,MTL,R,all,39,19.19188034,149.55,13.84,10.74,9,7,273,27,11,13,6,12,23,17,15,149,46,11,4.75,5.25,3.84,2,5,4,206,2nd pair
287,8477429,2023,Andrew Copp,DET,C,all,39,16.91709402,65.56,9.67,4.6,7,6,103,18,5,4,9,18,6,12,20,54,20,14,1.73,2.69,5.25,1,1,3,88,1st line
288,8476958,2023,Jaccob Slavin,CAR,D,all,40,21.02791667,94.23,3.27,4.63,6,9,188,19,4,15,2,4,19,31,18,121,7,1,2.17,0.78,0.32,2,2,0,129,2nd line
289,8475166,2023,John Tavares,TOR,C,all,37,18.48513514,148.0,20.7,12.66,10,12,238,34,12,23,4,8,42,18,22,115,46,30,4.0,6.4,10.3,3,2,7,191,2nd pair
290,8476463,2023,Jonas Brodin,MIN,D,all,25,23.98866667,46.04,2.6,2.67,4,4,100,9,1,2,1,2,5,9,12,54,10,1,1.21,1.09,0.29,1,0,0,65,2nd line
291,8478398,2023,Kyle Connor,WPG,L,all,26,20.18141026,99.82,10.92,6.81,2,9,178,28,17,4,1,2,3,12,12,94,35,8,3.38,3.85,3.69,6,6,5,137,2nd line
292,8481582,2023,Nicholas Robertson,TOR,L,all,24,10.53472222,36.62,3.55,2.38,3,3,65,11,5,2,0,0,12,6,13,36,9,4,1.07,1.24,1.24,2,2,1,49,3rd line
293,8482516,2023,Matthew Kessel,STL,D,all,3,17.41111111,1.41,0.04,0.05,0,0,4,0,0,0,0,0,2,1,0,2,0,0,0.04,0.0,0.0,0,0,0,2,3rd line
294,8476441,2023,Joel Edmundson,WSH,D,all,23,16.42608696,22.61,0.95,1.16,1,0,54,2,1,2,5,10,20,3,11,29,3,0,0.5,0.45,0.0,1,0,0,32,2nd pair
295,8481618,2023,Alex Newhook,MTL,C,all,23,16.57173913,32.13,3.64,2.54,3,3,66,13,7,2,5,8,16,8,19,27,17,2,0.92,2.29,0.44,3,4,0,46,3rd pair
296,8476891,2023,Matt Grzelcyk,BOS,D,all,25,17.57066667,32.97,1.26,1.83,3,1,70,5,1,2,6,12,18,2,5,45,3,0,0.88,0.38,0.0,1,0,0,48,1st line
297,8480306,2023,Grant Hutton,NYI,D,all,2,8.766666667,0.59,0.02,0.04,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0.02,0.0,0.0,0,0,0,1,3rd line
298,8475810,2023,Bryan Rust,PIT,R,all,26,18.56730769,86.7,10.01,6.57,5,7,139,22,10,9,2,4,19,17,14,82,28,10,2.8,3.44,3.76,5,4,1,120,3rd pair
299,8480145,2023,Neal Pionk,WPG,D,all,39,20.48547009,70.51,3.62,4.21,3,10,151,16,3,9,13,26,88,20,24,95,6,2,2.21,0.68,0.72,3,0,0,103,3rd line
300,8475191,2023,Reilly Smith,PIT,R,all,39,16.56367521,86.16,10.01,6.61,8,4,139,20,8,8,3,6,20,17,19,72,23,17,2.33,2.8,4.88,2,4,2,112,1st line
301,8479351,2023,Sam Steel,DAL,C,all,34,12.85637255,44.29,5.81,2.82,7,1,75,11,3,2,6,12,17,5,6,35,18,7,0.91,2.29,2.62,1,1,1,60,3rd pair
302,8479400,2023,Pierre-Luc Dubois,LAK,C,all,36,15.94305556,81.96,11.23,7.13,7,2,136,16,7,17,12,24,24,5,16,62,32,17,2.2,3.81,5.22,2,3,2,111,3rd pair
303,8479718,2023,Alex Barr-Boulet,TBL,C,all,30,11.64388889,43.33,6.06,3.12,2,1,71,9,6,0,5,10,16,14,9,35,20,5,1.4,2.63,2.02,0,4,2,60,3rd line
304,8477998,2023,Warren Foegele,EDM,L,all,36,13.628703699999999,93.57,11.79,6.61,8,4,159,19,7,15,7,14,29,24,19,76,29,18,2.6,3.91,5.28,4,2,1,123,3rd pair
305,8476469,2023,Joel Armia,MTL,R,all,23,14.06014493,39.48,2.32,2.14,0,0,66,6,6,2,6,12,11,12,7,46,7,1,1.26,0.77,0.29,5,1,0,54,2nd pair
306,8477962,2023,Brendan Lemieux,CAR,L,all,14,7.404761905,12.71,1.23,0.86,1,0,26,3,2,1,5,13,18,0,1,12,5,1,0.38,0.57,0.29,1,0,1,18,2nd pair
307,8478099,2023,Kevin Labanc,SJS,R,all,28,12.03392857,37.65,3.17,2.44,3,2,67,6,1,3,4,8,22,1,5,45,5,4,1.31,0.49,1.37,1,0,0,54,3rd pair
308,8478434,2023,Keegan Kolesar,VGK,R,all,37,11.01801802,35.13,3.72,2.65,3,3,66,8,2,5,11,34,113,6,8,35,13,3,1.23,1.65,0.83,1,1,0,51,3rd line
309,8478439,2023,Travis Konecny,PHI,R,all,40,19.31333333,143.64,15.37,9.61,11,4,244,36,21,15,10,20,23,26,16,132,47,14,4.07,5.78,5.52,9,9,3,193,3rd pair
310,8479421,2023,Jacob Moverare,LAK,D,all,5,14.85,5.34,0.17,0.28,0,0,11,0,0,1,0,0,1,0,1,8,0,0,0.17,0.0,0.0,0,0,0,8,3rd pair
311,8478500,2023,Ivan Provorov,CBJ,D,all,41,23.05528455,51.84,2.91,3.31,11,8,118,21,2,5,2,4,29,7,23,66,7,2,1.34,0.84,0.72,1,1,0,75,3rd pair
312,8474715,2023,Cam Atkinson,PHI,R,all,39,17.06709402,109.47,12.3,7.48,5,5,181,18,8,16,8,16,7,13,14,101,28,18,2.77,3.55,5.98,1,3,4,147,3rd line
313,8479987,2023,Morgan Geekie,BOS,C,all,33,15.38383838,62.37,7.37,4.35,4,6,105,18,8,9,6,12,28,15,12,52,22,9,1.71,2.52,3.14,3,2,3,83,3rd line
314,8481726,2023,Adam Edstrom,NYR,C,all,1,9.65,2.23,0.37,0.21,0,0,3,1,1,0,0,0,2,1,1,0,3,0,0.0,0.37,0.0,0,1,0,3,1st line
315,8480803,2023,Evan Bouchard,EDM,D,all,36,22.70324074,94.91,5.29,6.36,14,16,215,39,9,10,7,14,26,23,34,126,9,3,3.39,1.07,0.83,8,0,1,138,2nd line
316,8481541,2023,Samuel Bolduc,NYI,D,all,29,12.96436782,31.27,0.84,1.45,0,2,61,3,1,4,2,4,31,1,8,44,0,0,0.84,0.0,0.0,1,0,0,44,2nd line
317,8482088,2023,Justin Sourdif,FLA,R,all,3,8.838888889,1.5,0.15,0.08,0,0,2,0,0,0,0,0,5,0,1,1,1,0,0.01,0.13,0.0,0,0,0,2,3rd line
318,8478970,2023,Jalen Chatfield,CAR,D,all,35,14.85428571,48.67,1.87,2.45,1,5,102,10,4,2,4,8,23,11,14,63,4,1,1.16,0.49,0.22,2,1,1,68,3rd pair
319,8482964,2023,Arber Xhekaj,MTL,D,all,17,14.74509804,16.0,0.43,0.91,2,0,52,3,1,0,14,37,41,1,15,23,0,0,0.43,0.0,0.0,1,0,0,23,1st line
320,8477846,2023,Ryan Carpenter,SJS,C,all,23,11.66449275,23.95,2.36,1.54,1,3,39,5,1,1,1,2,14,6,3,25,5,4,0.67,0.53,1.17,1,0,0,34,3rd pair
321,8480748,2023,Kiefer Sherwood,NSH,L,all,35,12.17285714,61.98,4.97,3.85,5,1,109,11,5,3,7,20,100,17,7,64,18,4,1.83,2.17,0.98,3,2,0,86,3rd line
322,8479249,2023,Andrew Poturalski,SEA,C,all,2,6.875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3rd pair
323,8480448,2023,Parker Kelly,OTT,L,all,35,10.94809524,36.01,3.59,2.31,1,2,65,7,4,1,4,8,64,12,4,35,10,4,1.06,1.34,1.19,0,3,1,49,3rd pair
324,8477964,2023,Ivan Barbashev,VGK,C,all,40,14.98375,59.57,8.34,4.56,8,2,99,19,9,10,10,25,64,11,19,39,33,10,1.55,4.01,2.78,0,6,3,82,2nd line
325,8476885,2023,Jacob Trouba,NYR,D,all,39,21.99316239,64.94,4.02,3.86,6,7,153,16,3,9,12,27,95,8,24,81,11,1,1.78,1.35,0.89,1,1,1,93,2nd pair
326,8478408,2023,Travis Dermott,ARI,D,all,23,17.18913043,20.86,1.07,1.18,0,2,44,2,0,0,4,8,18,2,5,27,1,1,0.65,0.12,0.3,0,0,0,29,1st pair
327,8476312,2023,Josh Manson,COL,D,all,37,17.52522523,55.73,3.15,2.94,3,4,128,12,5,3,15,36,82,24,23,72,6,2,1.73,0.68,0.75,3,1,1,80,1st pair
328,8480014,2023,Gabriel Vilardi,WPG,C,all,21,16.85952381,55.52,8.37,5.01,8,1,86,17,8,12,3,6,5,10,4,39,25,10,1.47,3.36,3.54,3,2,3,74,3rd line
329,8477573,2023,Nathan Walker,STL,L,all,2,8.108333333,3.11,0.33,0.24,0,0,5,1,1,1,0,0,2,1,0,2,2,0,0.06,0.27,0.0,1,0,0,4,1st line
330,8482155,2023,Alex Laferriere,LAK,R,all,35,12.99666667,75.74,6.81,4.96,3,2,142,10,5,7,8,22,35,11,11,79,21,6,2.55,2.51,1.74,1,3,1,106,1st line
331,8475462,2023,Radko Gudas,ANA,D,all,34,18.275,57.01,1.78,2.94,1,4,121,10,5,6,22,49,89,6,25,81,1,0,1.68,0.1,0.0,4,1,0,82,1st line
332,8482055,2023,Drew O'Connor,PIT,L,all,39,14.54786325,73.51,9.2,5.67,7,2,124,14,5,15,5,10,23,15,10,52,32,13,1.75,4.05,3.39,1,3,1,97,2nd pair
333,8479066,2023,Ryan Lomberg,FLA,L,all,39,9.436324786,45.28,3.57,2.96,1,0,80,3,2,7,6,15,62,7,7,49,11,2,1.35,1.4,0.82,2,0,0,62,2nd line
334,8477952,2023,Robby Fabbri,DET,C,all,28,13.52321429,40.57,7.45,2.92,3,4,59,18,11,2,4,8,8,9,10,25,15,12,0.84,1.89,4.72,2,4,5,52,2nd line
335,8484321,2023,Nikolas Matinpalo,OTT,D,all,4,7.004166667000001,2.07,0.03,0.07,0,0,7,0,0,0,0,0,2,0,1,3,0,0,0.03,0.0,0.0,0,0,0,3,3rd pair
336,8484287,2023,Cole McWard,VAN,D,all,1,9.083333332999999,0.3,0.01,0.07,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0.01,0.0,0.0,0,0,0,1,3rd pair
337,8480216,2023,Jacob Peterson,SJS,C,all,6,13.25,3.36,0.66,0.28,0,0,5,0,0,1,1,2,5,0,0,3,1,1,0.12,0.15,0.39,0,0,0,5,3rd line
338,8479362,2023,Riley Tufte,COL,L,all,5,11.12,7.53,0.65,0.51,0,1,11,2,1,1,1,2,7,2,1,7,3,0,0.25,0.41,0.0,0,1,0,10,3rd line
339,8480068,2023,Ryan Poehling,PHI,C,all,35,13.74190476,41.03,3.53,2.94,6,1,69,11,4,4,3,6,19,9,4,41,11,5,1.18,1.12,1.23,0,2,2,57,2nd pair
340,8475151,2023,Kyle Palmieri,NYI,C,all,39,17.2465812,86.97,10.48,6.89,7,5,146,21,9,14,6,12,25,8,19,79,25,12,2.58,3.23,4.67,2,3,4,116,3rd line
341,8481533,2023,Trevor Zegras,ANA,C,all,19,18.13508772,51.88,5.26,3.6,1,2,89,7,4,4,6,14,7,12,12,51,16,4,1.46,1.89,1.9,2,1,1,71,3rd pair
342,8484255,2023,Jason Polin,COL,R,all,1,4.366666667,0.76,0.04,0.05,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0.04,0.0,0.0,0,0,0,1,3rd line
343,8480980,2023,Connor Dewar,MIN,C,all,39,10.94529915,38.94,4.53,2.85,1,1,73,8,6,2,7,20,44,11,3,30,18,4,1.21,2.38,0.95,0,6,0,52,3rd line
344,8482142,2023,Jamie Drysdale,ANA,D,all,10,21.58833333,22.45,1.07,1.37,2,2,52,5,1,3,2,4,6,0,4,32,0,1,0.81,0.0,0.26,1,0,0,33,1st line
345,8482144,2023,Jack Thompson,TBL,D,all,1,11.65,0.74,0.01,0.03,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0.01,0.0,0.0,0,0,0,1,1st pair
346,8477346,2023,MacKenzie Weegar,CGY,D,all,40,22.08208333,93.58,3.43,5.47,7,8,213,24,9,10,15,28,69,17,39,127,6,0,2.67,0.76,0.0,9,0,0,133,2nd line
347,8479439,2023,Jacob MacDonald,SJS,D,all,17,11.9,33.02,3.83,2.32,0,1,60,7,6,2,4,11,14,5,1,30,11,5,1.08,1.17,1.58,2,2,2,46,1st line
348,8481147,2023,Reese Johnson,CHI,C,all,27,11.33641975,26.69,2.98,1.67,0,0,49,2,2,1,6,18,56,7,5,27,5,4,0.84,0.6,1.54,1,0,1,36,1st line
349,8480012,2023,Elias Pettersson,VAN,C,all,40,19.67291667,107.17,14.48,8.0,18,15,198,52,19,12,1,2,44,25,14,107,24,19,3.53,2.93,8.01,9,3,7,150,3rd line
350,8481604,2023,Pavel Dorofeyev,VGK,L,all,20,12.9625,40.13,5.37,3.07,5,0,66,10,5,6,1,2,7,5,3,32,16,7,1.12,1.85,2.4,0,3,2,55,1st pair
351,8478020,2023,Michael Amadio,VGK,R,all,39,12.62649573,51.87,7.35,4.0,5,6,88,17,6,2,3,6,15,18,13,40,19,11,1.35,2.52,3.47,1,1,4,70,1st line
352,8479324,2023,Ryan Lindgren,NYR,D,all,38,19.70219298,37.75,1.36,2.0,2,2,81,6,2,2,10,20,44,6,10,50,4,0,0.82,0.55,0.0,1,1,0,54,3rd line
353,8480870,2023,Bo Groulx,ANA,C,all,22,12.72954545,21.72,2.05,1.38,1,0,45,1,0,3,5,10,36,5,7,22,5,3,0.74,0.63,0.68,0,0,0,30,2nd pair
354,8476346,2023,Johnny Gaudreau,CBJ,L,all,41,18.94186992,76.88,7.94,5.24,15,3,150,25,7,3,5,10,1,13,17,78,20,8,2.48,2.44,3.02,2,3,2,106,1st pair
355,8483619,2023,Filip Roos,CHI,D,all,4,14.72916667,2.67,0.04,0.11,0,0,7,0,0,1,0,0,7,0,2,4,0,0,0.04,0.0,0.0,0,0,0,4,1st line
356,8471817,2023,Ryan Reaves,TOR,R,all,21,7.334126984,11.05,1.09,0.74,0,0,19,1,1,0,5,16,44,4,5,8,5,1,0.15,0.66,0.28,0,1,0,14,3rd pair
357,8480813,2023,Joe Veleno,DET,C,all,38,15.71666667,57.2,7.63,4.28,4,4,95,16,8,8,3,6,28,15,6,48,20,8,1.66,2.67,3.3,4,3,1,76,1st line
358,8481711,2023,Matias Maccelli,ARI,L,all,38,16.70745614,77.99,9.14,5.55,16,5,151,27,6,5,2,4,6,8,29,73,20,12,2.19,2.61,4.33,3,1,2,105,3rd line
359,8479410,2023,Mikhail Sergachev,TBL,D,all,33,22.92525253,53.43,2.72,3.5,9,8,140,19,2,6,8,16,30,7,18,77,0,3,1.69,0.0,1.03,2,0,0,80,2nd pair
360,8476988,2023,Matt Benning,SJS,D,all,14,18.479761899999996,14.76,0.4,0.75,2,0,32,2,0,0,8,14,15,5,9,20,1,0,0.25,0.15,0.0,0,0,0,21,1st pair
361,8481167,2023,Brayden Pachal,VGK,D,all,17,14.60882353,16.83,0.65,0.85,0,0,46,1,1,2,6,12,42,2,6,23,1,0,0.48,0.18,0.0,1,0,0,24,3rd line
362,8480797,2023,Joel Farabee,PHI,L,all,40,15.48666667,83.39,8.2,5.66,12,6,134,30,12,8,8,19,21,11,13,79,23,11,2.13,2.75,3.32,3,7,2,113,3rd pair
363,8471685,2023,Anze Kopitar,LAK,C,all,36,19.41203704,69.6,10.83,5.68,11,11,123,36,14,12,3,6,11,13,11,50,28,17,1.44,3.74,5.65,4,4,6,95,1st pair
364,8478401,2023,Pavel Zacha,BOS,C,all,36,18.63101852,66.89,8.59,5.77,9,6,112,24,9,8,5,10,42,14,12,52,31,10,2.0,3.6,2.99,4,4,1,93,1st line
365,8479944,2023,Zach Aston-Reese,DET,C,all,1,6.35,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3rd line
366,8482175,2023,JJ Peterka,BUF,R,all,40,16.15833333,108.21,9.79,7.4,5,9,196,26,12,13,5,10,8,17,8,116,24,11,3.78,2.78,3.24,5,2,5,151,1st line
367,8479414,2023,Nathan Bastian,NJD,R,all,36,9.708333332999999,33.73,4.28,2.43,3,2,62,6,1,3,7,17,74,5,3,27,13,6,0.85,1.85,1.58,0,0,1,46,2nd line
368,8482079,2023,Marco Rossi,MIN,C,all,39,16.64358974,81.51,9.53,6.23,6,6,132,24,12,8,10,23,5,16,13,67,33,9,2.4,4.29,2.83,5,5,2,109,1st line
369,8481019,2023,David Gustafsson,WPG,C,all,27,9.054938272000001,21.26,1.85,1.41,0,2,37,4,2,0,0,0,10,5,4,20,8,1,0.63,0.9,0.32,1,1,0,29,3rd line
370,8474565,2023,Alex Pietrangelo,VGK,D,all,35,24.09333333,89.0,3.98,5.52,6,9,189,16,1,6,4,8,21,25,27,119,8,1,2.79,0.94,0.25,1,0,0,128,3rd line
371,8476792,2023,Torey Krug,STL,D,all,38,21.76491228,82.27,4.55,5.33,9,8,182,18,1,10,7,14,22,18,22,104,7,5,2.4,0.83,1.32,1,0,0,116,3rd line
372,8475798,2023,Mikael Granlund,SJS,C,all,33,20.73383838,73.72,9.28,5.66,12,9,142,26,5,9,7,14,27,21,13,66,20,14,2.15,2.7,4.44,1,2,2,100,3rd line
373,8477940,2023,Nikolaj Ehlers,WPG,L,all,39,16.33589744,120.95,8.27,7.27,10,7,243,31,14,10,9,21,12,18,17,141,19,6,3.38,2.28,2.61,8,3,3,166,2nd pair
374,8477942,2023,Kevin Fiala,LAK,L,all,36,17.27777778,119.73,12.51,8.59,13,10,210,33,10,13,13,26,16,19,28,106,40,13,3.05,4.98,4.48,0,6,4,159,1st line
375,8482125,2023,Alexander Holtz,NJD,R,all,38,12.13201754,65.13,6.04,4.14,5,5,121,19,9,7,3,8,17,6,12,68,14,6,2.33,1.85,1.86,4,2,3,88,3rd pair
376,8479968,2023,Vinni Lettieri,MIN,C,all,19,10.01842105,24.84,2.05,1.62,1,0,40,4,3,4,3,6,21,4,4,27,5,3,0.71,0.57,0.77,3,0,0,35,3rd line
377,8475714,2023,Calle Jarnkrok,TOR,C,all,37,15.21486486,73.14,10.72,5.29,6,3,122,19,10,13,5,10,24,7,6,59,20,18,1.93,2.41,6.39,2,4,4,97,3rd pair
378,8481178,2023,Egor Zamula,PHI,D,all,31,15.94086022,27.73,1.19,1.49,2,5,74,10,3,0,10,20,10,7,12,37,1,1,0.81,0.09,0.29,2,0,1,39,2nd pair
379,8474590,2023,John Carlson,WSH,D,all,38,25.57105263,84.63,5.08,5.66,3,17,196,23,3,11,8,16,17,24,49,109,10,3,2.81,1.29,0.99,2,1,0,122,3rd pair
380,8481708,2023,Zac Jones,NYR,D,all,13,13.52051282,14.44,0.64,0.83,1,2,26,3,0,3,0,0,2,4,2,19,1,0,0.54,0.09,0.0,0,0,0,20,3rd pair
381,8475790,2023,Erik Gudbranson,CBJ,D,all,37,19.59504505,37.31,0.97,1.86,3,7,95,13,3,3,11,31,33,10,9,54,0,0,0.97,0.0,0.0,3,0,0,54,2nd line
382,8473453,2023,Trevor Lewis,LAK,C,all,36,11.35925926,63.39,6.87,3.67,2,1,101,8,5,7,3,6,23,8,8,58,17,9,1.2,2.17,3.5,1,3,1,84,3rd line
383,8480762,2023,Eric Robinson,BUF,L,all,16,12.33854167,22.45,3.46,1.75,2,1,45,5,2,5,1,5,27,6,2,14,9,7,0.44,1.05,1.98,0,1,1,30,3rd line
384,8481743,2023,Marc Del Gaizo,NSH,D,all,5,16.36666667,5.33,0.43,0.23,0,3,14,3,0,0,1,2,8,2,1,6,0,1,0.11,0.0,0.32,0,0,0,7,3rd line
385,8477478,2023,William Carrier,VGK,L,all,33,11.25909091,62.29,6.93,4.66,1,1,110,7,5,11,8,16,60,10,7,59,19,8,2.23,2.62,2.09,0,2,3,86,3rd line
386,8477447,2023,Shea Theodore,VGK,D,all,20,23.38416667,46.49,3.07,3.36,7,7,123,18,4,5,0,0,4,10,13,58,8,2,1.45,0.94,0.68,3,0,1,68,3rd line
387,8479986,2023,Kole Lind,SEA,R,all,1,5.983333332999999,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3rd line
388,8478458,2023,Jack Roslovic,CBJ,C,all,19,16.46578947,39.09,4.4,2.79,5,2,61,9,2,5,3,6,8,11,6,33,12,6,1.09,1.64,1.66,1,1,0,51,1st pair
389,8482751,2023,Ryan Winterton,SEA,C,all,3,8.2,2.13,0.06,0.12,0,0,3,0,0,0,0,0,1,2,1,3,0,0,0.06,0.0,0.0,0,0,0,3,1st line
390,8482110,2023,Dawson Mercer,NJD,C,all,38,17.41359649,70.23,11.05,5.22,4,4,115,20,12,9,5,10,11,21,18,53,23,15,2.01,3.14,5.9,3,6,3,91,3rd pair
391,8471274,2023,Alex Goligoski,MIN,D,all,21,15.36507937,19.12,1.21,1.17,4,2,47,6,0,2,7,14,16,2,7,22,4,1,0.49,0.51,0.22,0,0,0,27,1st line
392,8478449,2023,Roope Hintz,DAL,C,all,37,17.1954955,90.07,12.71,6.75,8,11,150,35,16,8,5,10,12,9,14,76,32,15,2.74,4.11,5.86,3,8,5,123,2nd line
393,8481543,2023,Nikita Alexandrov,STL,C,all,10,7.458333333,3.32,0.1,0.16,0,0,6,0,0,1,1,2,16,0,3,4,0,0,0.1,0.0,0.0,0,0,0,4,1st line
394,8481557,2023,Matt Boldy,MIN,L,all,32,18.265625,103.71,10.51,7.97,9,2,210,24,13,12,15,34,6,25,23,100,32,11,3.0,3.54,3.97,2,7,4,143,3rd pair
395,8480058,2023,Pierre-Olivier Joseph,PIT,D,all,12,14.12777778,11.96,0.37,0.62,0,2,31,2,0,0,1,2,8,2,9,16,1,0,0.23,0.14,0.0,0,0,0,17,2nd line
396,8475765,2023,Vladimir Tarasenko,OTT,R,all,33,16.21515152,68.21,6.56,5.2,9,7,126,24,8,9,5,10,31,8,6,66,20,5,1.96,2.65,1.95,2,3,3,91,1st line
397,8475181,2023,Nick Leddy,STL,D,all,38,22.15175439,40.44,1.98,2.39,5,3,82,10,2,6,4,8,16,19,14,51,7,0,1.24,0.75,0.0,1,1,0,58,2nd line
398,8475169,2023,Evander Kane,EDM,L,all,35,17.66952381,119.21,16.66,8.3,7,3,201,24,14,13,16,40,117,11,16,101,34,22,3.2,4.63,8.84,2,5,7,157,3rd line
399,8475167,2023,Victor Hedman,TBL,D,all,39,24.45726496,88.04,6.15,5.71,20,13,187,39,6,8,12,24,18,10,33,109,10,7,2.62,1.03,2.5,1,1,4,126,3rd line
400,8478078,2023,Rourke Chartier,OTT,C,all,25,10.764000000000001,21.88,2.4,1.67,1,0,36,2,1,4,2,4,18,7,11,16,10,2,0.45,1.47,0.47,1,0,0,28,1st line
401,8481527,2023,Kaedan Korczak,VGK,D,all,15,16.48888889,17.16,0.58,0.88,2,4,45,7,1,1,2,4,22,4,8,24,0,0,0.58,0.0,0.0,1,0,0,24,1st pair
402,8474150,2023,Mikael Backlund,CGY,C,all,40,19.13041667,108.69,9.27,7.21,11,1,194,20,8,13,7,14,29,38,22,110,26,11,2.92,3.39,2.96,1,4,3,147,2nd pair
403,8481656,2023,Aliaksei Protas,WSH,C,all,37,12.72747748,50.67,5.06,3.41,8,7,89,18,3,11,2,4,10,21,19,54,15,4,1.83,1.88,1.34,2,1,0,73,2nd line
404,8477488,2023,Brett Pesce,CAR,D,all,32,20.2484375,60.84,2.95,3.08,2,2,150,5,1,6,5,10,10,9,6,79,4,2,1.72,0.52,0.72,1,0,0,85,1st line
405,8476873,2023,Mark Jankowski,NSH,C,all,2,12.93333333,4.71,0.79,0.33,0,0,8,1,1,0,0,0,1,1,0,3,2,1,0.12,0.22,0.45,0,0,1,6,3rd line
406,8478831,2023,Kevin Stenlund,FLA,C,all,39,12.699145300000001,35.49,4.62,2.41,2,0,70,9,7,4,14,28,28,17,7,36,9,4,1.21,1.23,2.18,4,1,2,49,3rd pair
407,8481068,2023,Yegor Sharangovich,CGY,C,all,40,16.86375,93.05,9.68,6.71,10,3,174,25,12,5,2,4,4,9,18,94,28,8,3.07,3.46,3.14,4,4,4,130,2nd line
408,8479339,2023,Patrik Laine,CBJ,L,all,18,15.21851852,48.15,3.44,3.17,2,1,89,9,6,4,3,6,5,9,14,55,10,1,2.04,1.12,0.28,3,2,1,66,3rd line
409,8482074,2023,Connor Zary,CGY,C,all,30,15.385,36.63,4.68,2.97,6,5,70,19,8,3,5,10,7,5,13,30,11,8,0.86,1.45,2.37,1,3,4,49,1st pair
410,8475193,2023,Tomas Tatar,SEA,L,all,35,12.1952381,37.5,4.65,2.84,5,5,68,14,4,3,7,14,19,7,7,26,19,5,0.91,2.35,1.39,1,2,1,50,3rd line
411,8480860,2023,Kevin Bahl,NJD,D,all,38,17.14342105,30.53,1.15,1.63,3,2,73,5,0,3,13,29,72,9,11,41,2,0,0.91,0.24,0.0,0,0,0,43,3rd line
